geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
CTYMET,N/A,E10000016,Kent,64360,119690,174370,121050,70200,41290,31880,3070,..,625900
LAUA,2205,E07000105,Ashford,3650,11430,11950,7900,6220,4950,2990,190,..,49270
LAUA,2210,E07000106,Canterbury,6020,13030,19740,12250,6740,3800,2050,110,..,63740
LAUA,2215,E07000107,Dartford,1610,6660,14120,9790,4920,2350,870,60,..,40370
LAUA,2220,E07000108,Dover,6620,15940,13120,6570,4030,2180,1410,70,..,49940
LAUA,2250,E07000112,Folkestone and Hythe,6480,12030,13560,7480,4580,2480,1770,90,..,48470
LAUA,2230,E07000109,Gravesham,3610,6710,14030,9530,4410,1940,950,100,..,41270
LAUA,2235,E07000110,Maidstone,4150,8170,17480,16860,8810,5050,3650,320,..,64490
LAUA,2245,E07000111,Sevenoaks,1680,3070,10400,11540,7170,5730,7270,1190,..,48050
LAUA,2255,E07000113,Swale,9770,15070,16010,9720,4990,2280,1150,110,..,59110
LAUA,2260,E07000114,Thanet,15630,18670,16840,7450,3800,1450,710,40,..,64580
LAUA,2265,E07000115,Tonbridge and Malling,1700,3730,13960,12470,8180,4680,4200,350,..,49270
LAUA,2270,E07000116,Tunbridge Wells,3440,5160,13170,9510,6340,4430,4870,450,..,47360
CTYMET,N/A,E10000025,Oxfordshire,12690,38840,79790,59760,38230,20130,17010,2280,..,268730
LAUA,3105,E07000177,Cherwell,5130,14650,16030,10090,7040,3170,2270,220,..,58610
LAUA,3110,E07000178,Oxford,2240,8800,18470,15440,6570,2760,3150,570,..,57980
LAUA,3115,E07000179,South Oxfordshire,2220,4950,14910,12920,9230,5820,5450,760,..,56250
LAUA,3120,E07000180,Vale of White Horse,1520,5210,14900,11340,8620,4760,3760,410,..,50530
LAUA,3125,E07000181,West Oxfordshire,1580,5230,15470,9970,6770,3620,2390,330,..,45360
CTYMET,N/A,E10000030,Surrey,8260,25450,82310,126960,89830,60430,64510,12220,..,469970
LAUA,3605,E07000207,Elmbridge,270,1830,7110,13050,10750,7640,10980,3490,..,55120
LAUA,3610,E07000208,Epsom and Ewell,140,1120,4780,8220,7570,4410,3780,130,..,30130
LAUA,3615,E07000209,Guildford,810,3350,11470,15610,9560,6280,7190,1560,..,55820
LAUA,3620,E07000210,Mole Valley,1620,2330,3720,7820,6890,5980,7320,940,..,36610
LAUA,3625,E07000211,Reigate and Banstead,980,3540,11130,16330,10130,6930,6880,900,..,56820
LAUA,3630,E07000212,Runnymede,1450,1290,6120,10890,6500,3820,2870,1010,..,33950
LAUA,3635,E07000213,Spelthorne,400,1620,8330,14020,9710,4450,2010,110,..,40650
LAUA,3640,E07000214,Surrey Heath,540,1990,5580,9330,6530,5630,4780,450,..,34830
LAUA,3645,E07000215,Tandridge,840,2020,4770,8330,7100,4630,5930,1100,..,34710
LAUA,3650,E07000216,Waverley,900,3180,9340,12090,9140,6590,7860,1870,..,50960
LAUA,3655,E07000217,Woking,320,3190,9980,11280,5950,4070,4920,660,..,40370
CTYMET,N/A,E10000032,West Sussex,25210,50340,99980,76290,48950,31180,20720,2520,..,355200
LAUA,3805,E07000223,Adur,2630,4780,11130,6010,1890,690,310,10,..,27430
LAUA,3810,E07000224,Arun,7370,11770,18470,14120,9750,5470,2610,270,..,69830
LAUA,3815,E07000225,Chichester,3080,5540,13390,11200,8170,5640,5560,1130,..,53710
LAUA,3820,E07000226,Crawley,800,6390,20540,8320,3660,2160,450,10,..,42330
LAUA,3825,E07000227,Horsham,2220,5370,11420,12000,10020,7450,6870,750,..,56090
LAUA,3830,E07000228,Mid Sussex,1900,5830,12420,15730,10220,7550,4050,330,..,58020
LAUA,3835,E07000229,Worthing,7220,10660,12630,8910,5250,2210,880,30,..,47780
REGL,N/A,E12000009,SOUTH WEST,416570,580120,546040,374450,249680,126650,72740,7210,..,2373450
LAUA,0114,E06000022,Bath and North East Somerset UA,7410,17790,19030,13040,8860,5040,4400,390,..,75960
LAUA,1260,E06000058,"Bournemouth, Christchurch and Poole UA",22060,32040,51540,33650,20650,8780,5210,1000,..,174940
LAUA,1250,E06000028,Bournemouth UA,15870,18040,23190,15520,7730,3420,1500,120,..,85400
LAUA,1210,E07000048,Christchurch,1630,2210,5910,6130,4990,1460,730,40,..,23090
LAUA,1255,E06000029,Poole UA,4560,11800,22440,12000,7930,3890,2980,850,..,66450
LAUA,0116,E06000023,"Bristol, City of UA",46310,69530,36670,16720,9170,4660,2800,330,..,186180
LAUA,0840,E06000052,Cornwall UA,58720,63770,53260,39880,23030,8160,3770,310,..,250880
LAUA,1265,E06000059,Dorset UA,18810,29490,39140,33800,26100,14300,7430,670,..,169740
LAUA,1240,E07000049,East Dorset,2420,3200,7280,9040,9360,4990,2430,160,..,38870
LAUA,1215,E07000050,North Dorset,2550,5910,7750,5550,4200,2510,1390,130,..,29990
LAUA,1225,E07000051,Purbeck,1320,2790,6880,4870,3050,1770,1020,100,..,21790
LAUA,1230,E07000052,West Dorset,5270,8340,11260,9630,7200,4210,2280,270,..,48460
LAUA,1235,E07000053,Weymouth and Portland,7260,9250,5960,4720,2300,830,310,20,..,30640
LAUA,0835,E06000053,Isles of Scilly UA,10,30,80,250,330,310,150,10,..,1170
LAUA,0121,E06000024,North Somerset UA,12380,19820,20920,16000,11850,6040,3210,250,..,90460
LAUA,1160,E06000026,Plymouth UA,46310,30520,21550,8780,4480,1660,560,60,..,113940
LAUA,0119,E06000025,South Gloucestershire UA,12180,32860,25790,19350,11080,5350,1870,170,..,108650
LAUA,3935,E06000030,Swindon UA,13930,26030,22440,14810,7780,2920,1230,60,..,89190
LAUA,1165,E06000027,Torbay UA,13100,16920,16110,9680,4940,2260,1200,120,..,64330
LAUA,3940,E06000054,Wiltshire UA,24240,38920,49850,34460,25980,15650,10160,1270,..,200510
CTYMET,N/A,E10000008,Devon,54690,79270,74250,60300,41380,21290,12460,850,..,344480
LAUA,1105,E07000040,East Devon,5710,12250,13980,11700,9660,5870,3870,190,..,63230
LAUA,1110,E07000041,Exeter,9750,14100,13100,7570,3700,1640,810,60,..,50730
LAUA,1135,E07000042,Mid Devon,5730,8350,6190,5830,4270,2240,950,60,..,33610
LAUA,1115,E07000043,North Devon,9760,10510,9210,7390,4090,1740,620,40,..,43370
LAUA,1125,E07000044,South Hams,4850,8430,8320,7800,6290,3520,2880,280,..,42370
LAUA,1130,E07000045,Teignbridge,8010,13010,12570,10790,7230,3560,1960,110,..,57240
LAUA,1145,E07000046,Torridge,7690,6540,6090,5200,3000,1040,370,30,..,29960
LAUA,1150,E07000047,West Devon,3190,6080,4800,4010,3140,1690,1000,80,..,23980
CTYMET,N/A,E10000013,Gloucestershire,47550,58690,64960,38550,27980,15800,11430,1230,..,266180
LAUA,1605,E07000078,Cheltenham,9000,12660,13540,8590,4600,2470,1920,80,..,52870
LAUA,1610,E07000079,Cotswold,3350,4680,10060,6440,5650,4210,4130,650,..,39150
LAUA,1615,E07000080,Forest of Dean,6480,9200,8040,5360,3850,1880,960,70,..,35840
LAUA,1620,E07000081,Gloucester,15820,14630,12400,5380,3330,820,180,10,..,52570
LAUA,1625,E07000082,Stroud,7020,11580,11220,7450,5980,3590,2450,230,..,49520
LAUA,1630,E07000083,Tewkesbury,5890,5950,9710,5330,4560,2820,1790,180,..,36220
CTYMET,N/A,E10000027,Somerset,38870,64450,50440,35210,26070,14430,6880,500,..,236850
LAUA,3305,E07000187,Mendip,6710,12620,11690,7010,5410,2970,1640,130,..,48180
LAUA,3310,E07000188,Sedgemoor,12410,11420,10480,7410,4710,2480,1350,60,..,50310
LAUA,3330,E07000246,Somerset West and Taunton,9860,18960,13060,10290,7200,4510,2150,140,..,66170
LAUA,3315,E07000190,Taunton Deane,7140,15180,9340,6930,5390,3240,1480,100,..,48800
LAUA,3320,E07000191,West Somerset,2720,3780,3720,3360,1810,1270,670,40,..,17370
LAUA,3325,E07000189,South Somerset,9900,21450,15220,10500,8750,4470,1740,170,..,72190
NATL,N/A,W92000004,WALES,204930,292890,297490,219020,179570,108820,50300,12110,5250,1370390
LAUA,6805,W06000001,Isle of Anglesey / Ynys Môn,4620,6700,6470,7190,5250,2380,1010,160,50,33820
LAUA,6810,W06000002,Gwynedd / Gwynedd,8810,15470,12110,10370,8020,3840,1270,190,80,60150
LAUA,6905,W06000003,Conwy / Conwy,5100,7930,14830,11520,8620,4790,1850,420,160,55220
LAUA,6830,W06000004,Denbighshire / Sir Ddinbych,3980,7040,13940,7600,5240,3460,1910,290,170,43610
LAUA,6835,W06000005,Flintshire / Sir y Fflint,4010,9010,19720,12020,9880,6620,3020,580,230,65080
LAUA,6955,W06000006,Wrexham / Wrecsam,4280,12340,16200,9580,7590,4750,2420,710,280,58130
LAUA,N/A,W06000023,Powys / Powys,5550,8950,12550,9760,11720,8970,4040,600,210,62340
LAUA,6820,W06000008,Ceredigion / Ceredigion,2010,4670,7230,7210,8620,3520,870,110,20,34260
LAUA,6845,W06000009,Pembrokeshire / Sir Benfro,5980,9080,13150,10490,11630,5520,1970,300,90,58210
LAUA,N/A,W06000010,Carmarthenshire / Sir Gaerfyrddin,8740,23970,17190,13010,11770,5750,1890,250,60,82620
LAUA,6855,W06000011,Swansea / Abertawe,16510,27590,23140,15560,12260,7690,3610,1070,470,107910
LAUA,6930,W06000012,Neath Port Talbot / Castell-nedd Port Talbot,13260,26920,10960,6800,3940,1290,480,100,20,63770
LAUA,6915,W06000013,Bridgend / Pen-y-bont ar Ogwr,10210,14990,13790,9310,6750,3780,1330,270,100,60530
LAUA,6950,W06000014,Vale of Glamorgan / Bro Morgannwg,1420,6070,13170,10560,9360,6550,5150,2040,950,55270
LAUA,6815,W06000015,Cardiff / Caerdydd,4030,17040,29990,34010,28530,20270,9580,2560,1310,147330
LAUA,6940,W06000016,Rhondda Cynon Taf / Rhondda Cynon Taf,46190,24650,16170,8400,5550,2970,1090,160,70,105240
LAUA,6925,W06000024,Merthyr Tydfil / Merthyr Tudful,13850,6560,2020,1940,1220,490,120,-,10,26210
LAUA,6920,W06000018,Caerphilly / Caerffili,14920,26340,17830,8780,5710,2140,710,90,80,76590
LAUA,6910,W06000019,Blaenau Gwent / Blaenau Gwent,18920,7920,2390,1480,790,270,40,-,20,31810
LAUA,6945,W06000020,Torfaen / Tor-faen,5870,12710,11500,3910,3300,1910,620,60,30,39910
LAUA,6840,W06000021,Monmouthshire / Sir Fynwy,540,3040,6710,8290,6730,7010,4940,1660,670,39590
LAUA,6935,W06000022,Newport / Casnewydd,6160,13910,16460,11230,7120,4860,2380,500,170,62790
